Time;"device ID";Latitude;Longitude;Altitude;Speed;Degrees;Direction;Status;"Last RX time"
1669043783;1;51.998958;4.373792;119.5;0;10;NE;2;0
1669043802;1;51.998956;4.373788;119.8;0;10;NE;2;0
1669043822;1;51.998953;4.373778;119.7;0;10;NE;2;0
1669043841;1;51.998953;4.37377;119.9;0;10;NE;2;0
1669043860;1;51.99895;4.37376;119.7;0;10;NE;2;0
1669043880;1;51.998946;4.373757;120;0;10;NE;2;0
1669043899;1;51.998945;4.373746;120.5;0;10;NE;2;0
1669043918;1;51.998944;4.373742;120.8;0;10;NE;2;0
1669043938;1;51.998944;4.373742;120.1;0;10;NE;2;0
1669043956;1;51.998941;4.373734;120.1;0;10;NE;2;0
1669043975;1;51.99894;4.373726;120.3;0;10;NE;2;0
1669043993;1;51.998939;4.373717;120.7;0;10;NE;2;0
1669044012;1;51.998938;4.373715;121;0;10;NE;2;0
1669044031;1;51.998938;4.373706;121.1;0;10;NE;2;0
1669044049;1;51.998944;4.373676;123.2;0;10;NE;2;0
1669044068;1;51.998948;4.373659;123.6;0;10;NE;2;0
1669044086;1;51.99895;4.373646;123.5;0;10;NE;2;0
1669044106;1;51.998946;4.373645;122.9;0;10;NE;2;0
1669044125;1;51.998949;4.373629;122.9;0;10;NE;2;0
1669044144;1;51.998952;4.373613;122.5;0;10;NE;2;0
1669044165;1;51.99896;4.373585;123.3;0;10;NE;2;0
1669044185;1;51.998958;4.373592;123;0;10;NE;2;0
1669044207;1;51.998955;4.373599;123.5;0;10;NE;2;0
1669044228;1;51.998947;4.373603;123.8;0;10;NE;2;0
1669044249;1;51.998943;4.37361;124.4;0;10;NE;2;0
1669044290;1;51.998946;4.373628;124.1;0;10;NE;2;0
1669044311;1;51.998948;4.373627;124.4;0;10;NE;2;0
1669044333;1;51.99895;4.373628;124.6;0;10;NE;2;0
1669044354;1;51.998955;4.373622;126.3;0;10;NE;2;0
1669044375;1;51.998958;4.373628;126.3;0;10;NE;2;0
1669044396;1;51.99897;4.373598;127.2;0;10;NE;2;0
1669044417;1;51.998973;4.373593;127.6;0;10;NE;2;0
1669044438;1;51.998975;4.373598;129.3;0;10;NE;2;0
1669044459;1;51.998976;4.373608;129.1;0;10;NE;2;0
1669044481;1;51.998985;4.373616;128.7;0;10;NE;2;0
1669044502;1;51.998992;4.373629;127.8;0;10;NE;2;0
1669044524;1;51.998992;4.373645;127.3;0;10;NE;2;0
1669044545;1;51.998989;4.373658;127.3;0;10;NE;2;0
1669044566;1;51.998986;4.373664;126.8;0;10;NE;2;0
1669044587;1;51.998984;4.37367;126;0;10;NE;2;0
1669044609;1;51.99898;4.373665;125.8;0;10;NE;2;0
1669044630;1;51.998975;4.373658;125.4;0;10;NE;2;0
1669044651;1;51.998974;4.37366;125;0;10;NE;2;0
1669044672;1;51.998974;4.37366;124.9;0;10;NE;2;0
1669044693;1;51.99897;4.373652;126.2;0;10;NE;2;0
1669044714;1;51.998967;4.373653;125.9;0;10;NE;2;0
1669044735;1;51.998961;4.373654;126.3;0;10;NE;2;0
1669044758;1;51.998956;4.373663;125.5;0;10;NE;2;0
1669044778;1;51.99895;4.373632;123.7;0;10;NE;2;0
1669044801;1;51.998943;4.373658;122.4;0;10;NE;2;0
1669044822;1;51.998938;4.373655;121.8;0;10;NE;2;0
1669044844;1;51.998936;4.373657;121.7;0;10;NE;2;0
1669044866;1;51.998934;4.373656;121.7;0;10;NE;2;0
1669044892;1;51.998934;4.373663;121.2;0;10;NE;2;0
1669044913;1;51.998937;4.373646;120.5;0;10;NE;2;0
1669044934;1;51.998939;4.373642;120.1;0;10;NE;2;0
1669044956;1;51.998938;4.373627;120;0;10;NE;2;0
1669044977;1;51.998937;4.373587;120.6;0;10;NE;2;0
1669044998;1;51.998936;4.373574;120.5;0;10;NE;2;0
1669045020;1;51.998935;4.373557;120.6;0;10;NE;2;0
1669045041;1;51.998935;4.373543;120.5;0;10;NE;2;0
1669045063;1;51.998935;4.373533;120.1;0;10;NE;2;0
1669045084;1;51.998935;4.373528;119.7;0;10;NE;2;0
1669045105;1;51.998934;4.373521;119.4;0;10;NE;2;0
1669045128;1;51.998934;4.373515;119.4;0;10;NE;2;0
1669045149;1;51.998933;4.373512;119.4;0;10;NE;2;0
1669045170;1;51.998933;4.373509;118.4;0;10;NE;2;0
1669045192;1;51.998932;4.373501;117.9;0;10;NE;2;0
1669045212;1;51.998932;4.373496;117.7;0;10;NE;2;0
1669045234;1;51.998931;4.373498;117.5;0;10;NE;2;0
1669045255;1;51.998928;4.373488;116.5;0;10;NE;2;0
1669045277;1;51.998926;4.373485;116.3;0;10;NE;2;0
1669045297;1;51.998926;4.373488;116;0;10;NE;2;0
1669045318;1;51.998927;4.373488;115.9;0;10;NE;2;0
1669045340;1;51.998928;4.37349;115.8;0;10;NE;2;0
1669045361;1;51.998929;4.373487;115.7;0;10;NE;2;0
1669045382;1;51.998928;4.373483;115.7;0;10;NE;2;0
1669045404;1;51.998929;4.373486;115.5;0;10;NE;2;0
1669045425;1;51.998929;4.373488;115.3;0;10;NE;2;0
1669045446;1;51.998929;4.373486;115.1;0;10;NE;2;0
1669045468;1;51.998929;4.373488;115;0;10;NE;2;0
1669045492;1;51.998928;4.373489;114.6;0;10;NE;2;0
1669045513;1;51.998928;4.373485;114.3;0;10;NE;2;0
1669045535;1;51.99892;4.373461;115.4;0;10;NE;2;0
1669045556;1;51.998918;4.373463;115.2;0;10;NE;2;0
1669045576;1;51.998919;4.373464;115;0;10;NE;2;0
1669045598;1;51.998918;4.373466;115.1;0;10;NE;2;0
1669045619;1;51.998917;4.37346;114.6;0;10;NE;2;0
1669045640;1;51.998916;4.373462;114.8;0;10;NE;2;0
1669045662;1;51.998916;4.373474;114.8;0;10;NE;2;0
1669045683;1;51.998915;4.373482;114.6;0;10;NE;2;0
1669045704;1;51.998915;4.373482;114.4;0;10;NE;2;0
1669045725;1;51.998915;4.373483;114.3;0;10;NE;2;0
1669045747;1;51.998915;4.373484;113.5;0;10;NE;2;0
1669045769;1;51.998918;4.373474;113;0;10;NE;2;0
1669045790;1;51.998924;4.373476;113.1;0;10;NE;2;0
1669045812;1;51.998935;4.373484;113.2;0;10;NE;2;0
1669045834;1;51.998938;4.373485;112.9;0;10;NE;2;0
1669045856;1;51.998939;4.37349;112.7;0;10;NE;2;0
1669045877;1;51.998939;4.373502;112.3;0;10;NE;2;0
1669045898;1;51.99894;4.373517;112;0;10;NE;2;0
1669045919;1;51.998939;4.373522;112;0;10;NE;2;0
1669045940;1;51.99894;4.373525;112.1;0;10;NE;2;0
1669045961;1;51.998941;4.373522;112.1;0;10;NE;2;0
1669045983;1;51.998947;4.373518;111.8;0;10;NE;2;0
1669046004;1;51.998944;4.373512;111.9;0;10;NE;2;0
1669046025;1;51.998949;4.373509;111.7;0;10;NE;2;0
1669046047;1;51.998948;4.373515;111.8;0;10;NE;2;0
1669046068;1;51.998949;4.373521;111.7;0;10;NE;2;0
1669046094;1;51.998951;4.373527;111.7;0;10;NE;2;0
1669046115;1;51.998951;4.373532;111.7;0;10;NE;2;0
1669046136;1;51.99895;4.373532;111.6;0;10;NE;2;0
1669046157;1;51.998949;4.373536;111.8;0;10;NE;2;0
1669046179;1;51.998946;4.37354;112;0;10;NE;2;0
1669046201;1;51.998946;4.373541;111.8;0;10;NE;2;0
1669046222;1;51.998946;4.373543;111.8;0;10;NE;2;0
1669046243;1;51.998944;4.373544;111.9;0;10;NE;2;0
1669046264;1;51.998939;4.373491;107;0;10;NE;2;0
1669046284;1;51.998935;4.3735;108.4;0;10;NE;2;0
1669046303;1;51.998931;4.373509;107.5;0;10;NE;2;0
1669046322;1;51.998924;4.373521;107.7;0;10;NE;2;0
1669046341;1;51.998917;4.373535;107.8;0;10;NE;2;0
1669046363;1;51.998917;4.373543;107.9;0;10;NE;2;0
1669046384;1;51.998911;4.373551;108;0;10;NE;2;0
1669046405;1;51.998913;4.373551;108.1;0;10;NE;2;0
1669046424;1;51.998912;4.373552;108;0;10;NE;2;0
1669046443;1;51.998907;4.373558;108;0;10;NE;2;0
1669046462;1;51.998905;4.373561;108.2;0;10;NE;2;0
1669046481;1;51.998904;4.373564;108.3;0;10;NE;2;0
1669046500;1;51.998899;4.373563;108.6;0;10;NE;2;0
1669046518;1;51.998893;4.373561;108.7;0;10;NE;2;0
1669046537;1;51.998889;4.373558;108.8;0;10;NE;2;0
1669046556;1;51.99889;4.373559;109.6;0;10;NE;2;0
1669046574;1;51.998889;4.373558;110.1;0;10;NE;2;0
1669046593;1;51.998889;4.373557;110.5;0;10;NE;2;0
1669046612;1;51.998887;4.373557;111;0;10;NE;2;0
1669046631;1;51.998888;4.373561;111.3;0;10;NE;2;0
1669046650;1;51.998887;4.373565;111.7;0;10;NE;2;0
1669046669;1;51.998885;4.373569;112.3;0;10;NE;2;0
1669046692;1;51.998887;4.373574;112.6;0.038;10;NE;2;0
1669046711;1;51.998892;4.373577;112.5;0;10;NE;2;0
1669046729;1;51.998896;4.373577;112.6;0;10;NE;2;0
1669046749;1;51.998899;4.373584;112.1;0;10;NE;2;0
1669046767;1;51.9989;4.373582;112.3;0;10;NE;2;0
1669046786;1;51.998903;4.37357;112.6;0;10;NE;2;0
1669046806;1;51.998903;4.373564;112.9;0;10;NE;2;0
1669046825;1;51.998902;4.373564;113.1;0;10;NE;2;0
1669046844;1;51.998903;4.373567;113.3;0;10;NE;2;0
1669047295;1;51.9989;4.373602;116;0;10;NE;2;0
1669047316;1;51.998898;4.3736;116.3;0;10;NE;2;0
1669047896;1;51.998926;4.373539;118.8;0;10;NE;2;0
1669047916;1;51.998924;4.37354;118.8;0;10;NE;2;0
1669047937;1;51.998925;4.373546;119.3;0;10;NE;2;0
1669047958;1;51.998926;4.373545;119.5;0;10;NE;2;0
1669047979;1;51.998923;4.373543;119.6;0;10;NE;2;0
1669047999;1;51.998922;4.373543;119.7;0;10;NE;2;0
1669048020;1;51.99892;4.373534;120.1;0;10;NE;2;0
1669048040;1;51.998907;4.373528;118.8;0;10;NE;2;0
1669048060;1;51.998913;4.373549;119.6;0;10;NE;2;0
1669048081;1;51.998924;4.373555;119.5;0;10;NE;2;0
1669048102;1;51.998919;4.373556;119.6;0;10;NE;2;0
1669048122;1;51.998914;4.373556;119.8;0;10;NE;2;0
1669048143;1;51.998915;4.373558;120.1;0;10;NE;2;0
1669048164;1;51.998916;4.373558;119.8;0;10;NE;2;0
1669048185;1;51.998914;4.373557;119.7;0;10;NE;2;0
1669048205;1;51.998916;4.373563;119.7;0;10;NE;2;0
1669048226;1;51.998918;4.37356;119.5;0;10;NE;2;0
1669048247;1;51.998914;4.373558;119.3;0;10;NE;2;0
1669048268;1;51.998917;4.37356;119.2;0;10;NE;2;0
1669048289;1;51.998915;4.373567;119.3;0;10;NE;2;0
1669048309;1;51.998915;4.373575;118.9;0;10;NE;2;0
1669048329;1;51.998915;4.373594;119.6;0;10;NE;2;0
1669048350;1;51.998914;4.373601;119.9;0;10;NE;2;0
1669048371;1;51.998919;4.373615;120.7;0;10;NE;2;0
1669048390;1;51.998927;4.373608;120.6;0.111;10;NE;2;0
1669048411;1;51.99893;4.373607;120.4;0;10;NE;2;0
1669048432;1;51.998932;4.373601;120.3;0;10;NE;2;0
1669048450;1;51.998931;4.373594;120;0;10;NE;2;0
1669048471;1;51.998931;4.373586;119.6;0;10;NE;2;0
1669048518;1;51.998931;4.373574;119.8;0;10;NE;2;0
1669048538;1;51.998928;4.373575;120.6;0;10;NE;2;0
1669048559;1;51.998925;4.37357;121.3;0;10;NE;2;0
1669048580;1;51.998928;4.373565;121.3;0;10;NE;2;0
1669048601;1;51.998933;4.373547;122.8;0;10;NE;2;0
1669048621;1;51.998936;4.373546;123;0;10;NE;2;0
1669048640;1;51.998939;4.373547;123;0;10;NE;2;0
1669048660;1;51.99894;4.373542;123;0;10;NE;2;0
1669048679;1;51.998945;4.373535;123.1;0;10;NE;2;0
1669048699;1;51.998944;4.37354;123;0;10;NE;2;0
1669048719;1;51.998943;4.37355;123;0;10;NE;2;0
1669048740;1;51.998944;4.373555;122.9;0;10;NE;2;0
1669048761;1;51.998943;4.373561;123;0;10;NE;2;0
1669048781;1;51.998942;4.373566;123.2;0;10;NE;2;0
1669048801;1;51.998941;4.373571;123.3;0;10;NE;2;0
1669048821;1;51.998943;4.373553;125.5;0;10;NE;2;0
1669048842;1;51.998941;4.373563;125.5;0;10;NE;2;0
1669048862;1;51.998928;4.373537;121.8;0;10;NE;2;0
1669048882;1;51.99893;4.373542;123.5;0;10;NE;2;0
1669048902;1;51.998923;4.373563;123.8;0;10;NE;2;0
1669048922;1;51.998927;4.373561;123.8;0;10;NE;2;0
1669048942;1;51.998926;4.373582;123.9;0;10;NE;2;0
1669048961;1;51.998924;4.373588;124.7;0;10;NE;2;0
1669048982;1;51.998925;4.373606;124.5;0;10;NE;2;0
1669049002;1;51.998929;4.37363;124.5;0;10;NE;2;0
1669049023;1;51.998932;4.373653;123.9;0;10;NE;2;0
1669049043;1;51.998941;4.37366;123.7;0;10;NE;2;0
1669049064;1;51.998945;4.373672;123.1;0;10;NE;2;0
1669049098;1;51.998944;4.373691;122.5;0;10;NE;2;0
1669049118;1;51.998947;4.373689;122.5;0;10;NE;2;0
1669049139;1;51.998951;4.37369;122.2;0.269;10;NE;2;0
1669049159;1;51.998951;4.373688;121.9;0;10;NE;2;0
1669049179;1;51.998953;4.373682;122.2;0;10;NE;2;0
1669049198;1;51.998954;4.373673;122.4;0;10;NE;2;0
1669049218;1;51.998955;4.373673;122.5;0;10;NE;2;0
1669049239;1;51.998957;4.373686;121.6;0;10;NE;2;0
1669049259;1;51.998959;4.373706;121;0;10;NE;2;0
1669049280;1;51.998959;4.373716;120.8;0;10;NE;2;0
1669049698;1;51.998956;4.373765;123.7;0;10;NE;2;0
1669049720;1;51.998947;4.37376;123.7;0;10;NE;2;0
1669049741;1;51.998944;4.373765;123.6;0;10;NE;2;0
1669049763;1;51.998934;4.373766;123.3;0;10;NE;2;0
1669049784;1;51.998925;4.373771;123.3;0;10;NE;2;0
1669049805;1;51.998917;4.373821;125.7;0.269;10;NE;2;0
1669049826;1;51.998916;4.373832;127.8;0;10;NE;2;0
1669049847;1;51.998912;4.373822;128.6;0;10;NE;2;0
1669049868;1;51.998912;4.37382;128.4;0.194;10;NE;2;0
1669049890;1;51.998911;4.373846;129.2;0;10;NE;2;0
1669049911;1;51.998914;4.373859;127.8;0;10;NE;2;0
1669049931;1;51.998925;4.373834;128.9;0;10;NE;2;0
1669049953;1;51.998921;4.37385;124.8;0;10;NE;2;0
1669049974;1;51.998903;4.37386;124.5;0;10;NE;2;0
1669049995;1;51.998898;4.373853;124.1;0;10;NE;2;0
1669050016;1;51.998901;4.373839;124.3;0;10;NE;2;0
1669050038;1;51.998914;4.373799;124.8;0;10;NE;2;0
1669050059;1;51.998921;4.373777;124.9;0.311;10;NE;2;0
1669050081;1;51.998926;4.373748;125.7;0;10;NE;2;0
1669050102;1;51.998929;4.373698;128.7;0;10;NE;2;0
1669050122;1;51.998939;4.373619;132.2;0;10;NE;2;0
1669050144;1;51.998937;4.373608;130.6;0;10;NE;2;0
1669050165;1;51.998932;4.373603;129.7;0.066;10;NE;2;0
1669050186;1;51.99893;4.37359;128.9;0;10;NE;2;0
1669050207;1;51.998928;4.373572;131.6;0;10;NE;2;0
1669050228;1;51.99893;4.373559;131.1;0;10;NE;2;0
1669050249;1;51.998938;4.373559;130.1;0;10;NE;2;0
1669050271;1;51.998921;4.37354;129.4;0;10;NE;2;0
1669050301;1;51.998919;4.373581;127.2;0;10;NE;2;0
1669050320;1;51.998916;4.373606;125.9;0;10;NE;2;0
1669050340;1;51.998908;4.37364;123.9;0;10;NE;2;0
1669050362;1;51.99891;4.373635;123.3;0;10;NE;2;0
1669050380;1;51.998911;4.373629;123.3;0;10;NE;2;0
1669050401;1;51.998914;4.373636;121;0;10;NE;2;0
1669050421;1;51.998913;4.373633;121;0;10;NE;2;0
1669050441;1;51.9989;4.373689;121.3;0;10;NE;2;0
1669050458;1;51.998901;4.373707;120.1;0;10;NE;2;0
1669050475;1;51.99891;4.373716;121.1;0;10;NE;2;0
1669050493;1;51.998915;4.373733;121.1;0;10;NE;2;0
1669050515;1;51.998923;4.373738;121.1;0;10;NE;2;0
1669050533;1;51.99892;4.373717;121.1;0;10;NE;2;0
1669050550;1;51.99892;4.373719;120.7;0;10;NE;2;0
1669050567;1;51.998923;4.373739;120.4;0;10;NE;2;0
1669050584;1;51.998922;4.373718;120.4;0;10;NE;2;0
1669050604;1;51.99892;4.373725;120;0;10;NE;2;0
1669050622;1;51.998922;4.373729;120;0;10;NE;2;0
1669050639;1;51.998916;4.37371;120.5;0;10;NE;2;0
1669050656;1;51.998911;4.373732;120.9;0;10;NE;2;0
1669050675;1;51.998911;4.373729;121.3;0;10;NE;2;0
1669050695;1;51.998902;4.373738;121.3;0;10;NE;2;0
1669050717;1;51.99889;4.37374;121;0.163;10;NE;2;0
1669050738;1;51.998872;4.373766;121.2;0;10;NE;2;0
1669050759;1;51.998857;4.373782;121.3;0;10;NE;2;0
1669050780;1;51.998851;4.373817;121.5;0.185;10;NE;2;0
1669050801;1;51.998849;4.373826;121.4;0;10;NE;2;0
1669050822;1;51.998851;4.373821;121.1;0;10;NE;2;0
1669050842;1;51.998859;4.373825;122.1;0;10;NE;2;0
1669050863;1;51.998872;4.373837;120.8;0.125;10;NE;2;0
1669050901;1;51.998878;4.373848;120.4;0;10;NE;2;0
1669050922;1;51.998886;4.37389;117;0.369;10;NE;2;0
1669050943;1;51.998891;4.373864;117;0;10;NE;2;0
1669050965;1;51.998896;4.373844;116.9;0;10;NE;2;0
1669050986;1;51.998907;4.373844;117.8;0;10;NE;2;0
1669051007;1;51.998915;4.373839;118.2;0;10;NE;2;0
1669051029;1;51.998917;4.373822;118.2;0;10;NE;2;0
1669051051;1;51.998916;4.373818;118;0;10;NE;2;0
1669051072;1;51.998918;4.373834;117.7;0;10;NE;2;0
1669051093;1;51.99892;4.373849;118.1;0;10;NE;2;0
1669051116;1;51.998922;4.373848;118.7;0;10;NE;2;0
1669051137;1;51.99892;4.373849;118.6;0;10;NE;2;0
1669051158;1;51.998914;4.373842;118.7;0;10;NE;2;0
1669051179;1;51.998917;4.373828;118.3;0;10;NE;2;0
1669051501;1;51.998938;4.373708;119;0;10;NE;2;0
1669051522;1;51.998936;4.373701;118.7;0;10;NE;2;0
1669051541;1;51.998934;4.373702;118.9;0;10;NE;2;0
1669051563;1;51.998926;4.373705;118.8;0;10;NE;2;0
1669051583;1;51.998919;4.373693;120.3;0;10;NE;2;0
1669051603;1;51.99892;4.373685;120.4;0;10;NE;2;0
1669051622;1;51.998922;4.37368;120.6;0;10;NE;2;0
1669051642;1;51.998926;4.373682;120.6;0;10;NE;2;0
1669051663;1;51.998931;4.373686;120.4;0;10;NE;2;0
1669051682;1;51.998935;4.373678;119.8;0;10;NE;2;0
1669051702;1;51.998933;4.373683;119.7;0;10;NE;2;0
1669051722;1;51.998932;4.373685;120.2;0.025;10;NE;2;0
1669051742;1;51.998927;4.373687;120.4;0;10;NE;2;0
1669051762;1;51.998932;4.373676;121.8;0;10;NE;2;0
1669051782;1;51.998933;4.373691;120.2;0;10;NE;2;0
1669051803;1;51.998941;4.373693;120.6;0.666;10;NE;2;0
1669051824;1;51.998933;4.373697;119.9;0;10;NE;2;0
1669051844;1;51.998916;4.373645;120.4;0.5;10;NE;2;0
1669051865;1;51.998905;4.373617;121.9;0;10;NE;2;0
1669051884;1;51.998899;4.373614;122.4;0;10;NE;2;0
1669051904;1;51.998889;4.373595;123.8;0;10;NE;2;0
1669051924;1;51.998885;4.373563;125.2;0.511;10;NE;2;0
1669051945;1;51.998893;4.373568;126.1;0;10;NE;2;0
1669051965;1;51.998892;4.373573;126.7;0;10;NE;2;0
1669051985;1;51.998883;4.373566;128.7;0.066;10;NE;2;0
1669052006;1;51.998877;4.373572;129;0;10;NE;2;0
